title,link,score,review
간츠: 오,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=153729&target=after,6,엄청난 CG와 액션연출에 박수를! 유치한 남녀배우 설정과 대사... 변하지 않는 유치함에 절레절레 하고 갑니다. 도대체 일본 남녀의 성역할과 유치한 대사설정은 변하지 않는 종특인가.. 왜! 왜! 왜! 그런거냐고! 그놈의 칼들고 반자이!! 돌격은 수백년째 변하지를 않네..ㅠㅠ
보이스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=190320&target=after,10,
사라진 시간,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=179894&target=after,5,기승까지는 완벽한데 전결이 없는 영화 그리고 많았던 떡밥들을 회수하는 듯한 장면들을 보여주기는 하지만 떡밥들에 대한 궁금증이 완전히 해소되지 않는다
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,6,"뒷부분이 조금 아쉬운 스토리지만, 중반까지는 재밌었습니다~"
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,2,정말 너무나도 유치하고 안젤리나졸리연기는 좋았음 컨셉 잘못된듯 마블영화중 최악매우실망임 전개도 어설픈듯함
싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,4,아니 이거 평점 왜케 높음?? 이해안가네
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,10,"평점이 낮은 이유도 이해가 가는데, 에반의 삶을 깊게 이해하면 그 실마리가 풀림. 작가도 에반 깁스의 정체를 마지막에 밝힌 것도 99%의 감동을 불편하게 하는 1%의 거짓말을 말소하기 위한 최고의 구성이었다고 생각함. 에반이 아직도 아버지를 그리워 하는 것을 보면, 기억도 잘 나지 않을 어린 시절 아버지가 떠나가 버린 상실감이 매우 컸다고 사료됨. 설상가상으로 어머니는 바빠서 같이 있어주지도 못하니 정신과약까지 복용해야 할 정도로 심한 우울증과 불안증세를 겪는 주인공임. 그렇지 않은 우리도 일상에서 당황하면 나도 모르게 거짓말이 튀어나올 때가 있는데, 이런 장애가 있는 친구에겐 어찌보면 거짓말이 당연하지 않았을까 싶음. 하물며 오해받기 딱 좋게 코너 주머니에 에반에게 보내는 편지와 에반 깁스에 크게 적힌 코너의 이름을 보더라도. 근데 나도 한가지 이해가 안 간건 거짓말로 인생이 잘 풀리긴 했는데, 그럴 수록 사실 더 불안해져야 하는게 인간 심리임. 불안장애가 있는 친구가 코너 프로젝트를 제끼고 죽은 사람 여동생과 연애를 즐기는 일탈이 정신과약을 먹는 사람이 행할 수 있는 지는 잘 모르겠음. 아무튼 이런 저런 감동을 끌어가면서도 한편으로는 결국 저거 거짓말이잖아? 이래도 돼? 라는 불편함을 마지막에 에반도 자살할 만큼 외롭고 힘들었던 것을 통해 상쇄시키는 것이 인상 깊었음. 불안하면 거짓말로 이루지 못한 것들을 이룰 수도 있다고 생각함. 단지 개연성 차원에서의 말이지 도덕적으로 그게 옳다는 건 아니고.. 결과적으로 난 이거 치유물이라고 봄. 다들 비밀 하나쯤은 있지 않나. 모두 힘내서 살자."
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,4,"작가만의 세계를 탐험하고 온 기분…여러방면으로 열린마음과 가치관이 있고 아무 생각없이 보려한다면 재밌을거같음.(난 열린가치관을 가진 사람이 아닌걸로^^,,)출연자들의 연기는 좋았음."
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,10,절대 이렇게 낮은 평점을 받을 영화가 아니다.
귀멸의 칼날: 나타구모산 편,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201681&target=after,9,TVA도 극장에서 본다면? 배로 재밌다.
호빗 : 뜻밖의 여정,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=68073&target=after,6,골방 빈티지 미들에이지 판타지 취향이 아니라서 그다지 별로
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,2,천문학적인 돈을 들여서 이렇게 재미없게 많들수도 있구나..!!  CG외엔 볼게 없음..  보는동안 절반을 졸았음..  먼내용인지 ..~
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,5,"일단 전개가 너무 느리고 액션,전투씬을 원하는 사람들은 기대하지마세요 정말 지루합니다 보다가 두번이나 졸다가 겨우 다 봄. 아직 1편이라 잘 모르겠지만 다음 화 나오면 볼테지만 나와도 기대는 안됩니다. 뒤로 갈 수록 악당,스파이스는 논외고 계속 주인공 무리들이딴짓하는느낌"
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,10,"오랜만에 느끼는 감동, Ost만으로도 충분한 가치가 있는 영화"
싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,1,싱크로율이 hole로가서  싱크홀많은걸 느끼게끔 욕심내서 아무것도 안느껴지는 남는거없는 내 인생 최악의영화
강릉,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=208530&target=after,10,비현실적이지만 완존몰입해서봄
꽃다발 같은 사랑을 했다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=200896&target=after,8,이 영화를 보고 누군가를 떠올렸다면 이 영화는 그 자체만으로도 훌륭한영화이다... 이 영화를 보고 인상깊었다기보다 아 주 오랜만에 누군가의 이름이 생각나서 평점을 높게주고싶다..
천년을 흐르는 사랑,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=52544&target=after,7,흠~~~어렵다ㅡ.ㅡ마지막 부처는 좀~~~한글 제목도 좀~~~
프렌치 디스패치,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187312&target=after,8,"두 번 봤는데, 1회차 때 놓친 부분을 2회차 때 눈에 담을 수 있어서 좋았다."
싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,10,나쁘지 않구만...8점은 줘도 될듯한데
싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,4,연출이 너무 진부하다.2000년대 초반에나 만들법 한 코믹재난 영화정도.. 한국 재난영화 그만 좀..크레딧 영상에 나오는 럼블피쉬 노래만 의외였음.옛날노래인데 나오길래.. 럼블피쉬 노래는 좋았음..
듄,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191559&target=after,10,
레드 노티스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=191543&target=after,8,
악마를 보았다,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=72408&target=after,2,이런 시나리오에 공감하고 출연한 최민식이는 인간도 아녀!이건 영화도 아니고 그저 배우의 인간성만 보여줄 뿐인 그저 그런 화면.
비바리움,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187294&target=after,1,왠만하면 댓글 안 남기는데 이렇게 기분 드러운 영화는 처음이다. 싸이코 영화가 굳이 취향인 싸이코들 빼고 절대 보지 말길. 감독 면상 한번 보고싶네. 감상 포인트 골라야 글 올릴 수 있어서 아무거나 고름
수색자,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=201718&target=after,2,소재는 좋았으나 전개가 너무 엉성했다. 보니까 감독하고 다른 사람 공동 각본이던데 영화를 만드는 사람들 맞나 싶을 정도로 엉성하더라. 일단  이 사건의 원흉은 당시 서울대 이등병의 탄창을 빼서 던지도록 시킨  박병장 ㅅㄲ와 유탄발사기 장착한 상병 ㅅㄲ 두놈이다. 실탄 한발도 아니고 GOP부대에서 실탄 든 탄창을 분실한다는게 얼마나 엄청난 사건인지 군필자들은 알꺼다. 그런데 그걸 행하냐.. 완전 악마지.. 그들 모두의 잘못이라고는 하지만 그러기에는 그 두놈 잘못이 가장 컸음. 박병장은 제대후 자살했는데 K203 상병은 보이지도 않던데 뭔 시나리오가 이리 허술하냐. 서울대 이등병이 탄창 분실후 소대장에게 혼날때 신나서 웃는 놈들이 이 두놈 뿐이었다. 그리고 장전된 소총 총구로 가슴팍을 치는 행위를 하는 소대장.. 완전 OOO지.. 지뢰는 밟으면 터진다. 쌍팔년도 전쟁영화 시절에나 나왔지 요즘에는 그런 장면 잘 안넣는다. 촬영용 실총 대여받아서 촬영했을텐데 완성도를 위해서 낡은 티 좀 내지  부대원들 총 완전 새거인거 보고..(...). 병사들 총격 씬에서 애들 총싸움도 아니고 전투 대형이 안습이고 사격시 반동도 거의 없던데 공포탄을 단발로 쏘기에 그러기도 하겠지만 그럴땐 배우들에게 실총 사격처럼 반동 액션 좀 하라고 감독이 알려주던가.. 대대장(중령)이 이등병 자살사건 파헤치려는 여군 중위 숙소 찾아가서 몸싸움 하던 때에 권총 오발로 사망했는데 성폭행 정황하고 안맞는다.  두 사건이 동시에 일어난 것으로 보기에는 영화 전개상 안맞기도 하고. 그리고 송창의 명함을 보면 군사망사고진상규명위원회인데 대통령직속이고 태극마크(정부부처 대부분은 몇년 전부터 몇 개 기관 빼고 태극마크를 씀)도 있는 정부기관인데 사무실 전화번호도 없고 메일 주소는 공무원들 메일 주소(korea.kr)도 아닌 한메일..(...). 전개 방식은 물론 곳곳이 헛점 투성이라 이거 원..
헝거게임 : 판엠의 불꽃,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=79312&target=after,2,낚였다 너무 재미없고 지루함
업,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=52120&target=after,10,픽사 최고작
샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,10,기대 안하고 봤는데 너무 재밌네요.
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,10,사람관계에 대하여 깊이생각할 수 있었어요
샹치와 텐 링즈의 전설,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=187348&target=after,1,ㅋㅋ중궈스럽네뻔하고 ㅡㅡ
그녀의 가족은 잘못이 없어,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=174258&target=after,10,"제1회중랑청소년영화제를 통해서 '그녀의 가족은 잘못이 없어'를 아주 재밌게 잘봤습니다. 배우분들의 연기도 좋았고, 내가 살고 있는 중랑의 곳곳이 나와 더 좋았습니다.^^"
담보,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=183866&target=after,10,너무 감동적인 힐링 영화
"연공: 안녕, 사랑하는 모든 것",https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=69855&target=after,10,청소년때 충분히 느낄 수 있는 감정들이 잘 표현된 것 같고 스토리도 나쁘지 않음 슬프지만 사랑스러운 스토리의 영화임
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,8,"절대 6점대 영화는 아니에요. 극장에서 볼 만 한 영화고 오락영화로 저는 좋았습니다. 다들 너무 평점을 짜게 주시네요… 저는 스토리도 나름 신선했고, 문화적 다양성을 포함하려는 시도도 좋았어요. 안젤리나 졸리와 마동석 케미가 좋았어요~ 극장에서 보시는 것 추천입니다!!"
추억의 검정고무신,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=197644&target=after,10,어릴적 티비로만 만나보던 검정고무신 아주좋앗어요 ㅎ
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,2,예고가 다했네 답답하다
싱크홀,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=188472&target=after,10,저만 재밌나요????
파이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=29480&target=after,9,진리와 법칙을 향한 강박. 그 허망함을 내려놓았을 때 비로소 보이는 하늘. <레퀴엠>의 전조가 보이는 인상적인 데뷔작
이터널스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=184311&target=after,3,아 슈퍼히어로영화보는느낌이아니고 뭐랄까 걍 뭐본지 모르겠음 6 점때는아니겠지하고 봤는데 너무하네진짜
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,8,급발진할 때가 제일 웃기네요 ㅋㅋ 아들 나올 때 너무 기대되네요 ㅋㅋㅋ
장르만 로맨스,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=185264&target=after,1,러브액츄얼리 한국판 아류 카피작
필로미나의 기적,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=108734&target=after,9,나였으면 절대 용서 안 한다는 마틴의 말은 사실 감독의 속마음이 아니었을까. 그래도 남을 미워하며 살진 않겠다는 필로미나의 태도는 본받을 수 밖에
디어 에반 핸슨,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=207940&target=after,7,좀지루하네요..그치만 내용은 볼만합니다~!
너에게 가는 길,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=203715&target=after,10,신파적 연출 없이도 이렇게나 눈물을 짜게 만들 수 있다니...
핵소 고지,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=142305&target=after,2,별점 알바생들이 많은듯.
007 노 타임 투 다이,https://movie.naver.com/movie/point/af/list.naver?st=mcode&sword=99702&target=after,2,죄송하지만 일본 일본 일본...  위한 무비역대 최악의 ost Giod bye  다니엘 좋은 기억만 가질게요
